Código;Ubicación;Sector;Tipo;Tipo1;FECHA;Descripción
73016486;COCHABAMBA;Concluido;Chillca Grande;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
73088853;COCHABAMBA;Concluido;Chirihuanani;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77234345;COCHABAMBA;Concluido;Chuñuchuñuni;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71938115;COCHABAMBA;Concluido;Condoriri;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;COCHABAMBA;Concluido;Confital;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2406271;COCHABAMBA;Concluido;Curacaba;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70551784;COCHABAMBA;Concluido;Hornoni;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2120334;COCHABAMBA;Concluido;Huayllas;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
76564949;COCHABAMBA;Concluido;Kalliri;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
73548373;COCHABAMBA;Concluido;Karpani;;04/21/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;COCHABAMBA;Concluido;Khotañi Tawacoqo;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70525655;COCHABAMBA;Concluido;Kusilliri;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
68334444;COCHABAMBA;Concluido;Lacuyo;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
72523349;COCHABAMBA;Concluido;Palcoma;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71502395;COCHABAMBA;Concluido;Pasto Grande;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77259591;COCHABAMBA;Concluido;Ramadas;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2220777;COCHABAMBA;Concluido;Tallija;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2453417;COCHABAMBA;Concluido;Tujsa Pujyo;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;COCHABAMBA;Concluido;Vincumtaya;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
74016120;COCHABAMBA;Concluido;Witipiña;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
68334444;COCHABAMBA;Concluido;Yarvicoya;;04/22/15;5% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71908842;POTOSÍ;Concluido;Canchas Blanca Baja;;04/22/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
79557032;POTOSÍ;Concluido;Canchas Blancas Alta;;04/22/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71223390;POTOSÍ;Concluido;Chaquimayu;;04/22/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2315148;POTOSÍ;Concluido;Chillihua;;04/22/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
65555560;POTOSÍ;Concluido;Ckara Ckara;;04/22/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
65555560;POTOSÍ;Concluido;Ckellu Ckellu;;04/22/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
72560153;POTOSÍ;Concluido;Ckochapampa;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
7,89E+15;POTOSÍ;Concluido;Huayco Huayco;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2816893;POTOSÍ;Concluido;Iruja;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;POTOSÍ;Concluido;Jatun Cancha Alta;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2488348;POTOSÍ;Concluido;Jatun Cancha Baja;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
72525252;POTOSÍ;Concluido;Jatun Orcko;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
76710381;POTOSÍ;Concluido;Percka;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
79608571;POTOSÍ;Concluido;Saytu Cancha;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
67145955;POTOSÍ;Concluido;Soyco Cancha;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
61121117;POTOSÍ;Concluido;Tahua Reja;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
60585006;POTOSÍ;Concluido;Tambo Ckasa;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;POTOSÍ;Concluido;Arachaca;;04/23/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;POTOSÍ;Concluido;Cancha pujru;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77700901;POTOSÍ;Concluido;Challuma;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;POTOSÍ;Concluido;Challuma Baja;;04/23/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
72529649;POTOSÍ;Concluido;Chullpas;;04/23/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2915448;POTOSÍ;Concluido;Ckaltacasa;;04/23/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2915448;POTOSÍ;Concluido;Huaripampa;;04/24/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77529490;POTOSÍ;Concluido;Huayllas;;04/24/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
6,67E+14;POTOSÍ;Concluido;Jailluwa;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70630487;POTOSÍ;Concluido;Janina baja;;04/24/15;29,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
77508998;POTOSÍ;Concluido;Kellu Huasi;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71516563;POTOSÍ;Concluido;Laca Laca;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71516563;POTOSÍ;Concluido;Mojón;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70115279;POTOSÍ;Concluido;Pata Huayllas;;04/24/15;36,4% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
71937318;POTOSÍ;Concluido;Pata Rodeo;;04/24/15;36,4% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70132252;POTOSÍ;Concluido;Pichacani;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70132252;POTOSÍ;Concluido;Quivi Quivi;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2241622;POTOSÍ;Concluido;Rodeo Huayllas;;04/24/15;36,4% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2394302;POTOSÍ;Concluido;Sauce Mayu (centro);;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2846293;POTOSÍ;Concluido;Sauce Mayu (norte);;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70149132;POTOSÍ;Concluido;Siquiña;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70576040;POTOSÍ;Concluido;Sullca Moroto;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
79677767;POTOSÍ;Concluido;Tanga Tanga;;04/24/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;POTOSÍ;Concluido;Teja Huasi;;04/25/15;46,2% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
70511686;POTOSÍ;Concluido;Calauta;;04/25/15;33,3% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;POTOSÍ;Concluido;Julo Chico;;04/25/15;33,3% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;POTOSÍ;Concluido;Julo Grande;;04/25/15;33,3% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
0;POTOSÍ;Concluido;Kehuayllani;;04/25/15;33,3% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
75286179;POTOSÍ;Concluido;Quirusmayu;;04/25/15;33,3% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
2794011;POTOSÍ;Concluido;Sucusuma;;04/25/15;33,3% de mujeres con una consulta prenatal que tuvieron su primera consulta prenatal antes del quinto mes de embarazo
60626273;COCHABAMBA;Concluido;Apillapampa;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2262336;COCHABAMBA;Concluido;Calacaja;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
76503867;COCHABAMBA;Concluido;Calicanto;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
65053804;COCHABAMBA;Concluido;Challavillque;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2423074;COCHABAMBA;Concluido;Charamoco;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
71919819;COCHABAMBA;Concluido;Chimboata;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
78954548;COCHABAMBA;Concluido;Chiñiri;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Hornoma;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Huaychoma;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79561621;COCHABAMBA;Concluido;Phusa Phusa;;04/25/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
60648482;COCHABAMBA;Concluido;Playa Ancha;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2457261;COCHABAMBA;Concluido;Tocohalla;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2457261;COCHABAMBA;Concluido;Ucuchi;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
71925430;COCHABAMBA;Concluido;Villcabamba;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Poquera;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
65533033;COCHABAMBA;Concluido;Antakhawa;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Añuchiri;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
74845222;COCHABAMBA;Concluido;Chaco Sivingani;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
72546654;COCHABAMBA;Concluido;Challa Arriba (Kochi);;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70175260;COCHABAMBA;Concluido;Challa Grande;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Challa Tambo;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
73219490;COCHABAMBA;Concluido;Challuma;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70139777;COCHABAMBA;Concluido;Chaqueri;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77534966;COCHABAMBA;Concluido;Chaupi Rancho;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
78980520;COCHABAMBA;Concluido;Chillca Chico;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Chillca Grande;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Chirihuanani;;04/26/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70149431;COCHABAMBA;Concluido;Chuñuchuñuni;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
78993489;COCHABAMBA;Concluido;Condoriri;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
71540649;COCHABAMBA;Concluido;Confital;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79600799;COCHABAMBA;Concluido;Curacaba;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
69846810;COCHABAMBA;Concluido;Hornoni;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Huayllas;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70110900;COCHABAMBA;Concluido;Kalliri;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2,46E+14;COCHABAMBA;Concluido;Karpani;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2,21E+14;COCHABAMBA;Concluido;Khotañi Tawacoqo;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79122878;COCHABAMBA;Concluido;Kusilliri;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;COCHABAMBA;Concluido;Lacuyo;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
75847847;COCHABAMBA;Concluido;Palcoma;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
73028882;COCHABAMBA;Concluido;Pasto Grande;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
69748917;COCHABAMBA;Concluido;Ramadas;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70519199;COCHABAMBA;Concluido;Tallija;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
72555085;COCHABAMBA;Concluido;Tujsa Pujyo;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70633385;COCHABAMBA;Concluido;Vincumtaya;;04/27/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
72509877;COCHABAMBA;Concluido;Witipiña;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
78952424;COCHABAMBA;Concluido;Yarvicoya;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70120535;POTOSÍ;Concluido;Canchas Blanca Baja;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79056132;POTOSÍ;Concluido;Canchas Blancas Alta;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79056132;POTOSÍ;Concluido;Chaquimayu;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79056132;POTOSÍ;Concluido;Chillihua;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;POTOSÍ;Concluido;Ckara Ckara;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;POTOSÍ;Concluido;Ckellu Ckellu;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2488053;POTOSÍ;Concluido;Ckochapampa;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2784804;POTOSÍ;Concluido;Huayco Huayco;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
60650064;POTOSÍ;Concluido;Iruja;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70634877;POTOSÍ;Concluido;Jatun Cancha Alta;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77772304;POTOSÍ;Concluido;Jatun Cancha Baja;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
61123560;POTOSÍ;Concluido;Jatun Orcko;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
61123360;POTOSÍ;Concluido;Percka;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
76225525;POTOSÍ;Concluido;Saytu Cancha;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70526624;POTOSÍ;Concluido;Soyco Cancha;;04/28/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2204884;POTOSÍ;Concluido;Tahua Reja;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79167955;POTOSÍ;Concluido;Tambo Ckasa;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
0;POTOSÍ;Concluido;Arachaca;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
73702129;POTOSÍ;Concluido;Cancha pujru;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79574279;POTOSÍ;Concluido;Challuma;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70171950;POTOSÍ;Concluido;Challuma Baja;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
61192181;POTOSÍ;Concluido;Chullpas;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
61189357;POTOSÍ;Concluido;Ckaltacasa;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
72003045;POTOSÍ;Concluido;Huaripampa;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
73230067;POTOSÍ;Concluido;Huayllas;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
73230067;POTOSÍ;Concluido;Jailluwa;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
72031936;POTOSÍ;Concluido;Janina baja;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77240201;POTOSÍ;Concluido;Kellu Huasi;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
67049276;POTOSÍ;Concluido;Laca Laca;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77265491;POTOSÍ;Concluido;Mojón;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77265491;POTOSÍ;Concluido;Pata Huayllas;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
70549554;POTOSÍ;Concluido;Pata Rodeo;;04/29/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79161383;POTOSÍ;Concluido;Pichacani;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79161383;POTOSÍ;Concluido;Quivi Quivi;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
74071611;POTOSÍ;Concluido;Rodeo Huayllas;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
71224400;POTOSÍ;Concluido;Sauce Mayu (centro);;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77747777;POTOSÍ;Concluido;Sauce Mayu (norte);;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
65639977;POTOSÍ;Concluido;Siquiña;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
78910600;POTOSÍ;Concluido;Sullca Moroto;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79516051;POTOSÍ;Concluido;Tanga Tanga;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77295787;POTOSÍ;Concluido;Teja Huasi;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
76777501;POTOSÍ;Concluido;Calauta;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
2236477;POTOSÍ;Concluido;Julo Chico;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77779649;POTOSÍ;Concluido;Julo Grande;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
79153413;POTOSÍ;Concluido;Kehuayllani;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
75205923;POTOSÍ;Concluido;Quirusmayu;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
65657865;POTOSÍ;Concluido;Sucusuma;;04/30/15; Cuidadores de niños con una adecuada conducta de lavado de manos y prácticas nutricionales
77278585;COCHABAMBA;Concluido;Ajuri;;04/30/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
79683721;COCHABAMBA;Concluido;Arriendo;;04/30/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
74096128;COCHABAMBA;Concluido;Challa Grande;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
71940097;COCHABAMBA;Concluido;Chiruni;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
73287372;COCHABAMBA;Concluido;Chuñuchuñuni;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
70139777;COCHABAMBA;Concluido;Condoriri;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
60162882;COCHABAMBA;Concluido;Estroni;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
78792174;COCHABAMBA;Concluido;Huayllas;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
79516051;COCHABAMBA;Concluido;Irpa;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
2224837;COCHABAMBA;Concluido;Japokasa;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
73045800;COCHABAMBA;Concluido;Karpani;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
72559839;COCHABAMBA;Concluido;kharkas;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
2797609;COCHABAMBA;Concluido;Kollpaña;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
78855647;COCHABAMBA;Concluido;Kusilliri;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
60555535;COCHABAMBA;Concluido;Lacolaconi;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
73536869;COCHABAMBA;Concluido;Laqueraya;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
69840230;COCHABAMBA;Concluido;Palcamolino;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
75224543;COCHABAMBA;Concluido;Pasto Grande;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
0;COCHABAMBA;Concluido;Pongo pata;;05/01/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
77234035;COCHABAMBA;Concluido;Pucavinto;;05/02/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
75224543;COCHABAMBA;Concluido;Tumuyo;;05/02/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
69840230;COCHABAMBA;Concluido;Wakallavini;;05/02/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
0;COCHABAMBA;Concluido;Yauritotora;;05/02/15;Beneficiarios adoptando prácticas mejoradas de manejo de suelos y aguas
77799356;POTOSÍ;Concluido;Canchas Blanca Baja;;05/02/15;El 2% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
75254540;POTOSÍ;Concluido;Canchas Blancas Alta;;05/02/15;El 2% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
69748917;POTOSÍ;Concluido;Chillihua;;05/02/15;El 2% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
72017664;POTOSÍ;Concluido;Ckara Ckara;;05/02/15;El 3% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
76255557;POTOSÍ;Concluido;Ckellu Ckellu;;05/02/15;El 3% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
76255557;POTOSÍ;Concluido;Ckochapampa;;05/02/15;El 3% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
2418570;POTOSÍ;Concluido;Huayco Huayco;;05/02/15;El 3% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
70591985;POTOSÍ;Concluido;Iruja;;05/02/15;El 3% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
70112474;POTOSÍ;Concluido;Jatun Cancha Alta;;05/02/15;El 2% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
72549394;POTOSÍ;Concluido;Jatun Cancha Baja;;05/02/15;El 2% de beneficiarios adopta prácticas mejoradas de manejo de suelos y aguas
